BGC ID,x,y
ARHO01000000_KB897450.1.cluster051,2.5736761947048437,12.158075110770772
2516143022_scaffold1.cluster049,-13.870229885840889,-7.1601284241419965
34964.assembled_unknown.cluster037,-1.4144548144922333,16.503916110562884
ARGZ01000000_KB896003.1.cluster014,31.91277966893576,10.362082232135288
ARHT01000000_KB897776.1.cluster003,17.906456656104986,19.899993688428715
35581.assembled_unknown.cluster019,-27.782889585967318,-0.4069250633412949
AIIG01.1_AIIG01000002.1.cluster010,-21.848609837456696,23.17708010875882
ARGH01000000_KB894962.1.cluster039,24.727925749000505,-1.7825297199331078
37235.assembled_unknown.cluster048,9.718313184707243,10.28260588819019
37242.assembled_unknown.cluster063,17.82980329595002,-20.50152604511344
2516653042_c00001_Salpac5...cluster041,-7.038666138733327,16.52212854732672
35128.assembled_unknown.cluster011,-12.459286354023067,-6.112124997854519
ARGI01000000_KB894900.1.cluster012,-6.827324589350665,12.879396621251187
34969.assembled_unknown.cluster039,-21.067645316321528,-25.398340275123925
ARHH01000000_KB896608.1.cluster030,-36.26150777303018,13.202843125684543
ARHI01000000_KB904824.1.cluster046,7.333979118028331,9.178350491572347
ARHG01000000_KB896697.1.cluster029,-8.972794034299985,-8.992187313331062
AXVR01000000_AXVR01000001.1.cluster004,-22.150714442527807,26.06869575100471
ARIM01000000_KB898270.1.cluster016,14.927164788450511,3.0062892562087162
ARHC01000000_KB896313.1.cluster012,-2.459147182711722,-7.710480727387085
ARIN01000000_KB898221.1.cluster040,5.711483910246934,-4.328597762261266
AZWP01000001.1.cluster034,5.593186498312773,18.65920132690512
AREQ01000000_KB892473.1.cluster061,-17.983040408135047,-33.19665449575581
34950.assembled_unknown.cluster031,-34.40792709799224,9.06405963569666
35133.assembled_unknown.cluster022,24.218372194752664,-13.979496327723902
ARHG01000000_KB896697.1.cluster024,-41.181346268672954,-1.0529903002153795
ARHO01000000_KB897450.1.cluster020,28.770586401938182,-6.544767463421123
37324.assembled_unknown.cluster058,23.59599872337537,-25.00650759915853
AQPE01000000_KB846715.1.cluster038,21.083147658595397,6.43062078136331
AREQ01000000_KB892473.1.cluster030,-9.784451353854605,-11.374216172888234
ARGM01000000_KB895287.1.cluster008,8.480334491628785,36.617770900919005
37242.assembled_unknown.cluster024,36.314414738959556,0.5645503451236233
35132.assembled_unknown.cluster029,25.666243951871913,4.689388826836523
