BGC ID,x,y
2516143022_scaffold1.cluster043,0.9313340099594035,-2.4742856896259697
ARHR01000000_KB897363.1.cluster054,-7.926190751589167,7.767247588722113
ARKT01000000_KB900319.1.cluster014,-3.4661180947400037,13.43993212946838
37242.assembled_unknown.cluster052,10.096224230737905,6.5324747095818765
AXVU01000000_KI519460.1.cluster003,-1.1719759178624838,-4.4428101152691175
AIIJ01.1_AIIJ01000002.1.cluster071,-4.916005316637714,-2.765327535006162
AQPE01000000_KB846715.1.cluster056,-0.6568692933845837,6.1759167111492435
ARHU01000000_KB897713.1.cluster041,-4.943882652227725,-11.950952522985247
ARKT01000000_KB900319.1.cluster060,-6.026348349857171,-13.32620415548744
37235.assembled_unknown.cluster019,-10.765872195953174,-3.5823390735152647
ARKU01000000_KB905497.1.cluster026,-11.180765011808491,-0.20260300872457773
37241.assembled_unknown.cluster049,7.607901999294589,-0.8613888518706888
ARGG01000000_KB894848.1.cluster035,-12.115427267793532,-6.885997793610649
ARGX01000000_KB895910.1.cluster018,6.468860316712608,-10.65133014539444
ARKR01000000_KB900139.1.cluster018,7.239473765830243,11.92148383388345
AZUS01000000_AZUS01000001.1.cluster051,-1.8010316084539608,-6.537269100685059
37235.assembled_unknown.cluster050,-8.26911051827068,-7.902500439792161
ARHT01000000_KB897776.1.cluster003,-0.6517482056256728,6.064390789498778
35581.assembled_unknown.cluster014,6.420645951241739,7.406899066574337
AREQ01000000_KB892473.1.cluster043,7.29316372730125,-4.417135618901896
35125.assembled_unknown.cluster029,6.074518136540121,8.659863615152004
35125.assembled_unknown.cluster030,7.8017642783428345,10.343896246449736
35131.assembled_unknown.cluster009,-12.651172234190524,-3.487691398162796
ARGZ01000000_KB896003.1.cluster031,-3.445052320122775,-9.92512540900824
AZUS01000000_AZUS01000001.1.cluster052,4.893995620818755,-0.19486686398915828
ARHB01000000_KB896240.1.cluster045,-1.7965892596030195,-13.88312035200407
ARKS01000000_KB900232.1.cluster017,-9.41846892009734,0.4815696353038941
ARHH01000000_KB896608.1.cluster052,13.814066329687401,2.785239237435412
ARGX01000000_KB895910.1.cluster026,-9.927788917447005,0.39199865425436253
ARHI01000000_KB904824.1.cluster060,-9.882545615985364,-10.092046021446338
34968.assembled_unknown.cluster022,3.0289693533146718,8.27251683822467
ARHK01000000_KB904915.1.cluster026,4.5473710785553285,10.293619112864029
ARKR01000000_KB900139.1.cluster020,-3.462487594499513,-9.950044875973038
ARIM01000000_KB898270.1.cluster024,-3.059039739816388,0.6907317563304686
ARGM01000000_KB895287.1.cluster025,-4.918037133377234,11.462467070356077
37324.assembled_unknown.cluster057,-7.191703235019253,-3.7283726102367525
ARHS01000000_KB897620.1.cluster005,6.736053387538946,1.5646973481040396
34966.assembled_unknown.cluster036,-0.04055524522639361,-6.13412168597105
35130.assembled_unknown.cluster072,1.7006154389796635,0.6332302164573894
15294.assembled_unknown.cluster058,-3.1721867576624905,-7.642540986973956
AZWM01000001.1.cluster039,7.617713889711659,-0.8499155202817829
ARHJ01000000_KB896760.1.cluster001,0.5224090943791989,5.771744337039133
2517287019_c00001_Salpac3...cluster041,-8.985731183473463,-4.062321672413362
AZWQ01000000_KI911471.1.cluster014,4.885169941764452,-5.171576660342549
36410.assembled_unknown.cluster006,-12.093183389079607,-7.230922078943824
ARHD01000000_KB896378.1.cluster026,5.492804358143939,-12.813985861828447
ARHH01000000_KB896608.1.cluster006,-10.19629787599838,-0.20513718282164756
GCA_000016425.1_ASM1642v1_cds_from_genomic_c00001_lclCP0...cluster012,7.633447939032946,0.8398929157776175
ARHT01000000_KB897776.1.cluster042,-2.771833754347379,0.2506760704731781
ARHS01000000_KB897620.1.cluster025,2.8522297408584905,-0.9526387911780507
37241.assembled_unknown.cluster024,2.790606441832358,13.526847887571918
35133.assembled_unknown.cluster061,-3.2497167405843617,-6.163121144893411
2515154186_c00001_B103DRA...cluster012,6.072969050760682,8.655156760749785
ARKS01000000_KB900232.1.cluster034,-8.144218132876086,6.624832666594933
ARHO01000000_KB897450.1.cluster061,3.489279322658342,2.782952836535328
35579.assembled_unknown.cluster031,-2.398422625653852,-6.8234198589817
ARIN01000000_KB898221.1.cluster051,-2.8222179698488987,-4.349329534524729
35131.assembled_unknown.cluster050,3.9276205893497043,4.405149664836197
ARIM01000000_KB898270.1.cluster033,-9.082800856827,8.830331152834756
ARHP01000000_KB897239.1.cluster024,2.174479280226477,6.173044683110891
37236.assembled_unknown.cluster036,-1.7966004610946211,-13.883473024802282
AUGH01000000_KE384268.1.cluster018,-5.8102762972814155,-11.959662135681107
ARKV01000000_KB905198.1.cluster059,9.373383646148493,-7.223103561568998
35123.assembled_unknown.cluster035,1.2247157945284173,-2.004849089115773
ARGG01000000_KB894848.1.cluster003,1.413911817079863,9.024118883304777
ARHF01000000_KB896529.1.cluster044,-11.239761168492436,-0.2522117862258319
ARHQ01000000_KB897144.1.cluster016,6.396539132412004,7.513087652172724
35131.assembled_unknown.cluster006,9.906646964391875,-4.488693085470309
35131.assembled_unknown.cluster057,-7.447389149763975,4.089842521073113
ARHK01000000_KB904915.1.cluster016,0.48423770308583547,-4.295054675929175
