BGC ID,x,y
ARGL01000000_KB895207.1.cluster045,9.672156751079912,-4.7017765255246164
35578.assembled_unknown.cluster006,-11.786944623098334,26.762318804871885
ARKU01000000_KB905497.1.cluster033,-2.197021528558732,29.82636582619626
34969.assembled_unknown.cluster033,-20.436850079926295,-12.62213646548032
ARKS01000000_KB900232.1.cluster035,-8.601778002941618,-17.448816673705625
AXVR01000000_AXVR01000001.1.cluster030,5.444856383096186,-12.679983839882441
37241.assembled_unknown.cluster047,6.316944791257815,-4.158906528963009
ARGL01000000_KB895207.1.cluster003,15.974163749477903,-12.102343412363975
35581.assembled_unknown.cluster045,15.316637267885088,4.446091484888645
ARER01000000_KB892524.1.cluster030,-10.3424592355335,-19.888841660820873
ARHO01000000_KB897450.1.cluster043,-8.385033513143714,1.250304591712405
ARHB01000000_KB896240.1.cluster039,-20.73977473459576,-10.362171924026551
GCA_000018265.1_ASM1826v1_cds_from_genomic_c00001_lclCP0...cluster039,-15.3131821270369,-0.018902793106209792
AQPE01000000_KB846715.1.cluster062,-3.1742257019592173,13.72721333727586
ARGY01000000_KB896072.1.cluster007,-3.5295991933406725,-18.277464285239194
ARKR01000000_KB900139.1.cluster003,-17.657361886962345,-10.211596201181745
34967.assembled_unknown.cluster037,-4.293443142245547,-19.486326658738502
ARHF01000000_KB896529.1.cluster010,-22.15202649916208,-10.124546644849676
35132.assembled_unknown.cluster052,16.899648197865595,19.66210400906834
ARHR01000000_KB897363.1.cluster092,-11.692489500347303,12.591408512635345
35581.assembled_unknown.cluster005,0.4978003528484058,-11.951893111033874
ARKR01000000_KB900139.1.cluster053,-22.12416290967562,1.4079898997723057
2516653042_c00001_Salpac5...cluster035,16.322518426742967,-13.566734524840392
BGC0000396,-6.431276312916734,4.714616059242781
37324.assembled_unknown.cluster011,27.144830801595575,-1.3467614314519247
34950.assembled_unknown.cluster025,-12.587365641953237,17.244909533643145
38495.assembled_unknown.cluster063,2.577436254531949,-1.819293119314121
36410.assembled_unknown.cluster010,15.444524111485185,-5.6743838258258785
ARHF01000000_KB896529.1.cluster018,-1.7883381319313185,28.875885511298012
AZVY01000000_KI911400.1.cluster005,16.550452123154656,-13.079974133600063
ARGJ01000000_KB895024.1.cluster046,-14.100431863457443,27.28597861880679
35121.assembled_unknown.cluster054,10.632434385623986,4.476404848568404
ARGJ01000000_KB895024.1.cluster002,-19.67016543311648,-15.692032851569001
2515154186_c00001_B103DRA...cluster053,-3.498744149258786,-22.69751556183908
34968.assembled_unknown.cluster040,-12.19012621599731,-1.0840734663405118
ARHN01000000_KB897006.1.cluster044,-13.665482606191691,24.389997356738736
GCA_000018265.1_ASM1826v1_cds_from_genomic_c00001_lclCP0...cluster016,4.683677018192494,7.507416618268838
35845.assembled_unknown.cluster072,-0.7053517199121664,10.48116841091993
2516653042_c00001_Salpac5...cluster015,-15.326350828810641,26.501541842125867
36410.assembled_unknown.cluster020,-1.2559337410136593,28.235997503870134
34964.assembled_unknown.cluster005,-21.07634282613414,-15.086743238990621
ARGG01000000_KB894848.1.cluster008,7.105647829337516,-12.123618824003472
ARHI01000000_KB904824.1.cluster043,19.85289363384323,7.971131703806748
35126.assembled_unknown.cluster006,7.4054002399715015,0.2737163531776674
36417.assembled_unknown.cluster050,15.446570292600667,-5.683649401412902
ARHK01000000_KB904915.1.cluster052,-2.841989388179252,-3.5196024135442703
ARHP01000000_KB897239.1.cluster049,-8.251557626405274,-11.026105398767951
ARHS01000000_KB897620.1.cluster064,-9.69016047940085,5.889721376517032
AXVR01000000_AXVR01000001.1.cluster002,14.911831234689757,-3.514752858154415
ARKT01000000_KB900319.1.cluster060,-3.364052880633365,4.1016698629249095
BGC0001327,-3.5494268022901756,0.8695252309675963
ARKS01000000_KB900232.1.cluster038,25.379235468665875,0.2811491627986535
AZWB01000000_KI911412.1.cluster002,19.878368727136824,12.221703671557869
ARGK01000000_KB895094.1.cluster056,9.51015107416927,13.750087538271268
34968.assembled_unknown.cluster034,-18.86630761868914,8.154356220390024
ARKT01000000_KB900319.1.cluster004,0.5217082967900483,10.007732816956302
AZWM01000001.1.cluster031,19.238946831445745,9.740379449888458
35607.assembled_unknown.cluster031,-6.533796736703264,-7.76109734548336
AZWU01000000_KI911490.1.cluster015,-16.467663267954297,0.536786769985007
AZWK01000000_KI911452.1.cluster009,-9.792045800213392,25.210136228127737
35121.assembled_unknown.cluster049,-5.401910656541651,-24.652680306134947
ARHP01000000_KB897239.1.cluster047,15.538066826492521,-19.936026148154923
ARHQ01000000_KB897144.1.cluster045,-8.228071363374998,-10.979336274282431
ARHD01000000_KB896378.1.cluster067,10.330756467136148,9.696825326388835
15294.assembled_unknown.cluster006,4.897284363952947,2.568025233642841
ARGY01000000_KB896072.1.cluster055,-1.5932071755720423,25.651676655231757
35121.assembled_unknown.cluster052,-6.794554308048282,28.20368856132587
ARKR01000000_KB900139.1.cluster064,-6.5567175005775935,18.39666716927004
35581.assembled_unknown.cluster044,17.586730938185074,17.96733747977083
ARGJ01000000_KB895024.1.cluster049,8.335720315717445,14.833752217463632
